term,coef,se,p,event_time,arm,n_authors,n_obs,split,subgroup,outcome,table,vs_subgroup,diff_in_diff,z
,,0.06,0.2524,2,HONEST_ERROR,,,career_band,senior (10-20y),active,heterogeneity_test,early (<5y),0.0687,1.145
,,0.0594,0.2389,2,HONEST_ERROR,,,career_band,veteran (20y+),active,heterogeneity_test,early (<5y),0.07,1.178
,,0.0826,0.9515,3,HONEST_ERROR,,,career_band,mid (5-10y),active,heterogeneity_test,early (<5y),0.005,0.061
,,0.0766,0.774,3,HONEST_ERROR,,,career_band,senior (10-20y),active,heterogeneity_test,early (<5y),0.022,0.287
,,0.0764,0.7514,3,HONEST_ERROR,,,career_band,veteran (20y+),active,heterogeneity_test,early (<5y),0.0242,0.317
,,0.075,0.8719,4,HONEST_ERROR,,,career_band,mid (5-10y),active,heterogeneity_test,early (<5y),-0.0121,-0.161
,,0.0696,0.551,4,HONEST_ERROR,,,career_band,senior (10-20y),active,heterogeneity_test,early (<5y),0.0415,0.596
,,0.0698,0.5008,4,HONEST_ERROR,,,career_band,veteran (20y+),active,heterogeneity_test,early (<5y),0.047,0.673
,,0.0764,0.3562,5,HONEST_ERROR,,,career_band,mid (5-10y),active,heterogeneity_test,early (<5y),0.0705,0.923
,,0.0696,0.4091,5,HONEST_ERROR,,,career_band,senior (10-20y),active,heterogeneity_test,early (<5y),0.0574,0.825
,,0.0696,0.2644,5,HONEST_ERROR,,,career_band,veteran (20y+),active,heterogeneity_test,early (<5y),0.0776,1.116
,,0.0718,0.5127,6,HONEST_ERROR,,,career_band,mid (5-10y),active,heterogeneity_test,early (<5y),0.047,0.655
,,0.067,0.4037,6,HONEST_ERROR,,,career_band,senior (10-20y),active,heterogeneity_test,early (<5y),0.0559,0.835
,,0.0671,0.3932,6,HONEST_ERROR,,,career_band,veteran (20y+),active,heterogeneity_test,early (<5y),0.0573,0.854
,,0.0222,0.2344,-3,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0264,-1.189
,,0.0266,0.006,-3,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0731,-2.749
,,0.0228,0.1655,0,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0317,-1.387
,,0.0315,0.1179,0,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),0.0493,1.564
,,0.0269,0.5422,1,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),0.0164,0.609
,,0.0254,0.3318,1,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),0.0246,0.97
,,0.0294,0.1956,2,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.038,-1.294
,,0.0279,0.3231,2,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0275,-0.988
,,0.031,0.0686,3,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0565,-1.821
,,0.0327,0.19,3,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0428,-1.31
,,0.0279,0.278,4,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0302,-1.085
,,0.0312,0.828,4,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),0.0068,0.217
,,0.0364,0.1163,5,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0571,-1.571
,,0.0402,0.3238,5,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0397,-0.987
,,0.0332,0.1162,6,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0522,-1.571
,,0.0361,0.2623,6,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0405,-1.121
,,0.0226,0.7697,-3,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0066,-0.293
,,0.0301,0.1428,-3,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.044,-1.465
,,0.0234,0.5872,0,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),0.0127,0.543
,,0.0318,0.0013,0,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),0.1021,3.211
,,0.0265,0.1021,1,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),0.0433,1.635
,,0.027,0.1303,1,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),0.0409,1.513
,,0.0295,0.6305,2,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),0.0142,0.481
,,0.0294,0.9323,2,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0025,-0.085
,,0.031,0.4059,3,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0258,-0.831
,,0.0341,0.1875,3,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.045,-1.318
,,0.0285,0.3336,4,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0276,-0.967
,,0.0327,0.5199,4,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0211,-0.644
,,0.0369,0.2151,5,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0458,-1.24
,,0.0414,0.2136,5,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0515,-1.244
,,0.0344,0.1401,6,HONEST_ERROR,,,lag_band,medium (1-3y),active,heterogeneity_test,fast (<1y),-0.0508,-1.475
,,0.0386,0.1159,6,HONEST_ERROR,,,lag_band,slow (3y+),active,heterogeneity_test,fast (<1y),-0.0607,-1.572
,,0.0344,0.1679,-3,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0474,-1.379
,,0.0612,0.2784,-3,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0663,-1.084
,,0.0388,0.3572,-3,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,-0.0358,-0.921
,,0.04,0.0505,-3,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,-0.0782,-1.956
,,0.1035,0.5252,-3,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,-0.0658,-0.635
,,0.0675,0.673,0,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0285,0.422
,,0.093,0.8049,0,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.023,-0.247
,,0.0667,0.567,0,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,-0.0382,-0.573
,,0.0675,0.4696,0,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0488,0.723
,,0.1346,0.4039,0,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.1124,0.835
,,0.0631,0.4974,1,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0428,0.679
,,0.0845,0.4041,1,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0705,-0.834
,,0.0647,0.942,1,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0047,0.073
,,0.0671,0.8109,1,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0161,0.239
,,0.1301,0.8085,1,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0315,0.242
,,0.0604,0.9907,2,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0007,-0.012
,,0.0869,0.84,2,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0176,-0.202
,,0.0649,0.7688,2,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0191,0.294
,,0.0639,0.8714,2,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0103,0.162
,,0.0937,0.869,2,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0155,0.165
,,0.0558,0.404,3,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0465,0.835
,,0.0832,0.6777,3,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,0.0346,0.416
,,0.0593,0.2436,3,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0692,1.166
,,0.0598,0.1933,3,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0778,1.301
,,0.1054,0.2661,3,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.1172,1.112
,,0.0483,0.5381,4,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0297,0.616
,,0.0866,0.4825,4,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,0.0608,0.702
,,0.0515,0.3417,4,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0489,0.951
,,0.0544,0.3068,4,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0556,1.022
,,0.1314,0.8014,4,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.033,0.252
,,0.0553,0.1907,5,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0723,1.309
,,0.0918,0.5032,5,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,0.0615,0.669
,,0.0583,0.1886,5,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0766,1.315
,,0.0585,0.238,5,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.069,1.18
,,0.1032,0.8137,5,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0243,0.236
,,0.0504,0.1579,6,AUTHOR_MISCONDUCT,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0712,1.412
,,0.0793,0.3862,6,AUTHOR_MISCONDUCT,,,subject_group,ENV,active,heterogeneity_test,B/T,0.0687,0.866
,,0.0552,0.3668,6,AUTHOR_MISCONDUCT,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0499,0.902
,,0.0538,0.0815,6,AUTHOR_MISCONDUCT,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0937,1.742
,,0.1074,0.4007,6,AUTHOR_MISCONDUCT,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0903,0.84
,,0.0434,0.9585,-3,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0023,-0.052
,,0.0808,0.6271,-3,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0392,-0.486
,,0.0469,0.9408,-3,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,-0.0035,-0.074
,,0.0489,0.4665,-3,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,-0.0356,-0.728
,,0.094,0.8096,-3,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0226,0.241
,,0.0702,0.8254,0,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0155,-0.221
,,0.0994,0.1353,0,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.1485,-1.494
,,0.0702,0.4074,0,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,-0.0582,-0.829
,,0.073,0.6753,0,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,-0.0306,-0.419
,,0.1489,0.2761,0,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.1622,1.089
,,0.0681,0.3404,1,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,0.065,0.953
,,0.0908,0.5574,1,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0533,-0.587
,,0.0696,0.495,1,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0475,0.682
,,0.0718,0.444,1,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,0.055,0.766
,,0.1322,0.4136,1,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.1081,0.818
,,0.0637,0.7243,2,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0225,-0.353
,,0.0897,0.3882,2,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0774,-0.863
,,0.0676,0.4465,2,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0515,0.761
,,0.0674,0.9154,2,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,-0.0072,-0.106
,,0.1121,0.8262,2,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,-0.0246,-0.22
,,0.0611,0.8652,3,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0104,-0.17
,,0.0918,0.2526,3,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.105,-1.144
,,0.0639,0.7424,3,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,0.021,0.329
,,0.0652,0.9903,3,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0008,0.012
,,0.1017,0.7495,3,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0325,0.319
,,0.0534,0.8332,4,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,-0.0112,-0.211
,,0.1013,0.9848,4,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0019,-0.019
,,0.0562,0.5236,4,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0358,0.638
,,0.0593,0.5278,4,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0374,0.631
,,0.1341,0.2255,4,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.1625,1.212
,,0.0618,0.3242,5,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0609,0.986
,,0.0997,0.8701,5,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,-0.0163,-0.163
,,0.0638,0.1591,5,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0898,1.408
,,0.0653,0.2667,5,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0725,1.111
,,0.11,0.8675,5,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0184,0.167
,,0.0591,0.5961,6,HONEST_ERROR,,,subject_group,BLS,active,heterogeneity_test,B/T,0.0313,0.53
,,0.0936,0.6947,6,HONEST_ERROR,,,subject_group,ENV,active,heterogeneity_test,B/T,0.0368,0.392
,,0.0628,0.6226,6,HONEST_ERROR,,,subject_group,HSC,active,heterogeneity_test,B/T,0.0309,0.492
,,0.0622,0.4564,6,HONEST_ERROR,,,subject_group,PHY,active,heterogeneity_test,B/T,0.0463,0.745
,,0.1137,0.5366,6,HONEST_ERROR,,,subject_group,SOC,active,heterogeneity_test,B/T,0.0703,0.618
,,0.382,0.5634,-3,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.2207,0.578
,,0.3892,0.7845,-3,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.1064,0.273
,,0.396,0.2735,-3,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.4335,1.095
,,0.9349,0.9661,0,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.0398,0.043
,,0.9061,0.3873,0,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.7834,0.865
,,0.8751,0.3339,0,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.8455,0.966
,,0.696,0.6675,1,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),-0.299,-0.43
,,0.5245,0.1756,1,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.7105,1.355
,,0.5197,0.0199,1,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),1.21,2.328
,,0.4735,0.8267,2,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),-0.1036,-0.219
,,0.4085,0.7692,2,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.1199,0.293
,,0.4606,0.2146,2,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.5716,1.241
,,0.5387,0.8576,3,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.0967,0.179
,,0.5762,0.5671,3,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.3298,0.572
,,0.6743,0.5547,3,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.3983,0.591
,,0.5616,0.5866,4,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),-0.3054,-0.544
,,0.5194,0.9659,4,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.0222,0.043
,,0.7808,0.4321,4,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.6134,0.786
,,0.6628,0.9474,5,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.0437,0.066
,,0.6612,0.933,5,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.0556,0.084
,,0.8909,0.0688,5,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),1.6213,1.82
,,0.7014,0.3792,6,AUTHOR_MISCONDUCT,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.6169,0.879
,,0.7082,0.788,6,AUTHOR_MISCONDUCT,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.1905,0.269
,,1.3253,0.5021,6,AUTHOR_MISCONDUCT,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.8895,0.671
,,0.5123,0.8697,-3,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.0841,0.164
,,0.4958,0.7457,-3,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.1608,0.324
,,0.4986,0.4058,-3,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.4146,0.831
,,0.9686,0.8179,0,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),-0.223,-0.23
,,0.9212,0.4573,0,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.6847,0.743
,,0.9124,0.5579,0,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.5347,0.586
,,0.7514,0.9258,1,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),-0.07,-0.093
,,0.5656,0.0859,1,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.9713,1.717
,,0.5972,0.0211,1,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),1.3774,2.306
,,0.5696,0.7934,2,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.1492,0.262
,,0.4968,0.3887,2,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.4282,0.862
,,0.5539,0.1385,2,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.8206,1.481
,,0.6139,0.4995,3,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.4145,0.675
,,0.6341,0.3716,3,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.5666,0.893
,,0.7351,0.4639,3,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.5384,0.732
,,0.6341,0.7568,4,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.1964,0.31
,,0.5693,0.5091,4,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.3758,0.66
,,1.2039,0.2738,4,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),1.3175,1.094
,,0.7279,0.9396,5,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.0551,0.076
,,0.7297,0.5834,5,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.4002,0.548
,,0.9715,0.2171,5,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),1.1991,1.234
,,0.7257,0.7274,6,HONEST_ERROR,,,career_band,mid (5-10y),publications,heterogeneity_test,early (<5y),0.2529,0.349
,,0.7768,0.6833,6,HONEST_ERROR,,,career_band,senior (10-20y),publications,heterogeneity_test,early (<5y),0.3169,0.408
,,1.3961,0.6343,6,HONEST_ERROR,,,career_band,veteran (20y+),publications,heterogeneity_test,early (<5y),0.6641,0.476
,,0.3739,0.1403,-3,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),-0.5515,-1.475
,,0.4973,0.5234,-3,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.3173,-0.638
,,0.5701,0.2599,0,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.6423,1.127
,,0.5635,0.0418,0,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),1.1468,2.035
,,0.4984,0.0077,1,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),1.329,2.667
,,0.5806,0.0496,1,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),1.1396,1.963
,,0.4989,0.1814,2,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.6668,1.337
,,0.5858,0.8221,2,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),0.1317,0.225
,,0.6816,0.3864,3,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.5904,0.866
,,0.9697,0.9453,3,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.0665,-0.069
,,0.8618,0.5301,4,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.5411,0.628
,,0.9946,0.9692,4,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.0384,-0.039
,,0.8751,0.5897,5,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.4719,0.539
,,1.1448,0.8464,5,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.2218,-0.194
,,1.1649,0.533,6,AUTHOR_MISCONDUCT,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.7262,0.623
,,1.6005,0.5081,6,AUTHOR_MISCONDUCT,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-1.0593,-0.662
,,0.3993,0.689,-3,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),-0.1598,-0.4
,,0.5605,0.6682,-3,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.2402,-0.429
,,0.5898,0.021,0,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),1.361,2.307
,,0.5746,0.0113,0,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),1.4553,2.533
,,0.5492,0.0002,1,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),2.0755,3.779
,,0.6392,0.0119,1,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),1.6086,2.516
,,0.5466,0.1006,2,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.8975,1.642
,,0.6238,0.6292,2,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),0.3012,0.483
,,0.7426,0.7745,3,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.2128,0.287
,,1.0229,0.7208,3,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.3656,-0.357
,,1.2131,0.1128,4,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),1.9236,1.586
,,1.1147,0.6685,4,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),0.4773,0.428
,,0.968,0.8651,5,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),0.1644,0.17
,,1.2115,0.7605,5,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-0.3693,-0.305
,,1.207,0.9363,6,HONEST_ERROR,,,lag_band,medium (1-3y),publications,heterogeneity_test,fast (<1y),-0.0965,-0.08
,,1.6644,0.4207,6,HONEST_ERROR,,,lag_band,slow (3y+),publications,heterogeneity_test,fast (<1y),-1.3401,-0.805
,,0.4715,0.6584,-3,AUTHOR_MISCONDUCT,,,subject_group,BLS,publications,heterogeneity_test,B/T,0.2084,0.442
,,0.6567,0.9964,-3,AUTHOR_MISCONDUCT,,,subject_group,ENV,publications,heterogeneity_test,B/T,0.0029,0.004
,,0.6257,0.5893,-3,AUTHOR_MISCONDUCT,,,subject_group,HSC,publications,heterogeneity_test,B/T,-0.3378,-0.54
,,0.6226,0.8253,-3,AUTHOR_MISCONDUCT,,,subject_group,PHY,publications,heterogeneity_test,B/T,-0.1374,-0.221
